date,Volatility
2018/11/28,0.062128341
2018/11/29,0.056459658
2018/11/30,0.056747676
2018/12/1,0.043393012
2018/12/2,0.051505587
2018/12/3,0.053781095
2018/12/4,0.043504937
2018/12/5,0.040796216
2018/12/6,0.063465183
2018/12/7,0.077344849
2018/12/8,0.058961552
2018/12/9,0.041032809
2018/12/10,0.045892118
2018/12/11,0.033443483
2018/12/12,0.030888049
2018/12/13,0.040758389
2018/12/14,0.040007389
2018/12/15,0.027569412
2018/12/16,0.020955477
2018/12/17,0.045742383
2018/12/18,0.040021457
2018/12/19,0.049806213
2018/12/20,0.074200157
2018/12/21,0.062397542
2018/12/22,0.042875465
2018/12/23,0.040618409
2018/12/24,0.05762758
2018/12/25,0.060077476
2018/12/26,0.038544461
2018/12/27,0.039841721
2018/12/28,0.047919563
2018/12/29,0.051491816
2018/12/30,0.044419526
2018/12/31,0.041197507
2019/1/1,0.029815214
2019/1/2,0.029516343
2019/1/3,0.023609095
2019/1/4,0.024373501
2019/1/5,0.024919874
2019/1/6,0.044654047
2019/1/7,0.02566027
2019/1/8,0.026180962
2019/1/9,0.020011113
2019/1/10,0.062973902
2019/1/11,0.027383075
2019/1/12,0.023786795
2019/1/13,0.028249704
2019/1/14,0.043004388
2019/1/15,0.023262939
2019/1/16,0.021455341
2019/1/17,0.019688686
2019/1/18,0.015735928
2019/1/19,0.033351124
2019/1/20,0.040980097
2019/1/21,0.016761445
2019/1/22,0.035150952
2019/1/23,0.018187319
2019/1/24,0.015150028
2019/1/25,0.015016129
2019/1/26,0.019150374
2019/1/27,0.017258374
2019/1/28,0.023740713
2019/1/29,0.017512941
2019/1/30,0.016033424
2019/1/31,0.014585537
2019/2/1,0.015209182
2019/2/2,0.017396357
2019/2/3,0.013794486
2019/2/4,0.012427345
2019/2/5,0.011707631
2019/2/6,0.016303548
2019/2/7,0.009758059
2019/2/8,0.044723444
2019/2/9,0.014953078
2019/2/10,0.014790446
2019/2/11,0.019306872
2019/2/12,0.0174409
2019/2/13,0.015410982
2019/2/14,0.015377889
2019/2/15,0.014385256
2019/2/16,0.013568923
2019/2/17,0.018735776
2019/2/18,0.033462894
2019/2/19,0.031756327
2019/2/20,0.019690158
2019/2/21,0.020774138
2019/2/22,0.015832278
2019/2/23,0.02626031
2019/2/24,0.066398885
2019/2/25,0.023359603
2019/2/26,0.015528596
2019/2/27,0.039358343
2019/2/28,0.021260109
2019/3/1,0.013286829
2019/3/2,0.015834933
2019/3/3,0.013921849
2019/3/4,0.018814014
2019/3/5,0.019498291
2019/3/6,0.017395175
2019/3/7,0.015874773
2019/3/8,0.021131969
2019/3/9,0.018414279
2019/3/10,0.015665556
2019/3/11,0.017071898
2019/3/12,0.014359152
2019/3/13,0.013401848
2019/3/14,0.01962704
2019/3/15,0.012133527
2019/3/16,0.017989325
2019/3/17,0.01248672
2019/3/18,0.014814046
2019/3/19,0.012264512
2019/3/20,0.015341158
2019/3/21,0.017020576
2019/3/22,0.008535501
2019/3/23,0.011368082
2019/3/24,0.009411778
2019/3/25,0.012867322
2019/3/26,0.009818863
2019/3/27,0.013429648
2019/3/28,0.009219125
2019/3/29,0.017398213
2019/3/30,0.015994201
2019/3/31,0.008334922
2019/4/1,0.017101341
2019/4/2,0.107426911
2019/4/3,0.064527013
2019/4/4,0.0411701
2019/4/5,0.028770521
2019/4/6,0.038555086
2019/4/7,0.032499262
2019/4/8,0.032983928
2019/4/9,0.027367065
2019/4/10,0.043110213
2019/4/11,0.037532862
2019/4/12,0.024996146
2019/4/13,0.018508173
2019/4/14,0.019607187
2019/4/15,0.024742711
2019/4/16,0.026039254
2019/4/17,0.019734763
2019/4/18,0.018711631
2019/4/19,0.02102889
2019/4/20,0.016146441
2019/4/21,0.016834167
2019/4/22,0.024424183
2019/4/23,0.032439366
2019/4/24,0.028983943
2019/4/25,0.061115157
2019/4/26,0.03291105
2019/4/27,0.015691982
2019/4/28,0.017444302
2019/4/29,0.021181071
2019/4/30,0.017220435
2019/5/1,0.01733679
2019/5/2,0.016170786
2019/5/3,0.034668547
2019/5/4,0.034276833
2019/5/5,0.025270314
2019/5/6,0.026823797
2019/5/7,0.039147069
2019/5/8,0.024324837
2019/5/9,0.025094938
2019/5/10,0.032359087
2019/5/11,0.066151776
2019/5/12,0.08201801
2019/5/13,0.076368186
2019/5/14,0.08376832
2019/5/15,0.052099887
2019/5/16,0.060652264
2019/5/17,0.142611041
2019/5/18,0.042391236
2019/5/19,0.053363928
2019/5/20,0.068518957
2019/5/21,0.040580815
2019/5/22,0.04415565
2019/5/23,0.039049213
2019/5/24,0.0315396
2019/5/25,0.025098808
2019/5/26,0.048921772
2019/5/27,0.037297022
2019/5/28,0.028149482
2019/5/29,0.028466027
2019/5/30,0.061159433
2019/5/31,0.034070573
2019/6/1,0.02198362
2019/6/2,0.026163124
2019/6/3,0.042159637
2019/6/4,0.059404695
2019/6/5,0.040859648
2019/6/6,0.034281765
2019/6/7,0.033218535
2019/6/8,0.027115327
2019/6/9,0.029976879
2019/6/10,0.036531674
2019/6/11,0.028006177
2019/6/12,0.036882047
2019/6/13,0.022387449
2019/6/14,0.028343242
2019/6/15,0.024555741
2019/6/16,0.048998101
2019/6/17,0.045062653
2019/6/18,0.034746661
2019/6/19,0.026752243
2019/6/20,0.029030115
2019/6/21,0.03714362
2019/6/22,0.082791392
2019/6/23,0.046347989
2019/6/24,0.037745197
2019/6/25,0.043822249
2019/6/26,0.140060034
2019/6/27,0.13105077
2019/6/28,0.085987009
2019/6/29,0.073593183
2019/6/30,0.067625133
2019/7/1,0.076154402
2019/7/2,0.093404084
2019/7/3,0.071699581
2019/7/4,0.063674319
2019/7/5,0.057297262
2019/7/6,0.05371744
2019/7/7,0.042435161
2019/7/8,0.048244415
2019/7/9,0.055536086
2019/7/10,0.071339998
2019/7/11,0.068628466
2019/7/12,0.045655557
2019/7/13,0.053630568
2019/7/14,0.068528102
2019/7/15,0.068050526
2019/7/16,0.085447588
2019/7/17,0.064624835
2019/7/18,0.0811022
2019/7/19,0.069214779
2019/7/20,0.044189973
2019/7/21,0.036264749
2019/7/22,0.046230032
2019/7/23,0.035818352
2019/7/24,0.04629425
2019/7/25,0.047928137
2019/7/26,0.030761254
2019/7/27,0.058621201
2019/7/28,0.049738878
2019/7/29,0.028878133
2019/7/30,0.024736167
2019/7/31,0.028517783
2019/8/1,0.026823599
2019/8/2,0.028334048
2019/8/3,0.025877894
2019/8/4,0.029547726
2019/8/5,0.040107744
2019/8/6,0.056159001
2019/8/7,0.053870535
2019/8/8,0.035939161
2019/8/9,0.032477087
2019/8/10,0.055634368
2019/8/11,0.030578076
2019/8/12,0.019681377
2019/8/13,0.023290434
2019/8/14,0.044310078
2019/8/15,0.052584725
2019/8/16,0.05448723
2019/8/17,0.037602464
2019/8/18,0.029805937
2019/8/19,0.031104472
2019/8/20,0.027356702
2019/8/21,0.046502085
2019/8/22,0.038512917
2019/8/23,0.032251988
2019/8/24,0.033421407
2019/8/25,0.03420361
2019/8/26,0.040369344
2019/8/27,0.025882567
2019/8/28,0.048674288
2019/8/29,0.029851917
2019/8/30,0.024575969
2019/8/31,0.018834152
2019/9/1,0.020481092
2019/9/2,0.026538153
2019/9/3,0.033997157
2019/9/4,0.030053838
2019/9/5,0.027137336
2019/9/6,0.03813487
2019/9/7,0.019951724
2019/9/8,0.023244967
2019/9/9,0.028697678
2019/9/10,0.027586665
2019/9/11,0.028091782
2019/9/12,0.021830395
2019/9/13,0.0206904
2019/9/14,0.01719166
2019/9/15,0.012232012
2019/9/16,0.01959752
2019/9/17,0.017218155
2019/9/18,0.01650559
2019/9/19,0.049162009
2019/9/20,0.01908394
2019/9/21,0.019792917
2019/9/22,0.019586591
2019/9/23,0.03354768
2019/9/24,0.086662447
2019/9/25,0.052370147
2019/9/26,0.055867533
2019/9/27,0.039715275
2019/9/28,0.033296517
2019/9/29,0.029083809
2019/9/30,0.041830384
2019/10/1,0.034836376
2019/10/2,0.026931963
2019/10/3,0.023817525
2019/10/4,0.02486847
2019/10/5,0.019094212
2019/10/6,0.030641044
2019/10/7,0.028183378
2019/10/8,0.021380405
2019/10/9,0.03285697
2019/10/10,0.019956817
2019/10/11,0.033913987
2019/10/12,0.015456338
2019/10/13,0.022992504
2019/10/14,0.02318839
2019/10/15,0.027894229
2019/10/16,0.020381808
2019/10/17,0.016964099
2019/10/18,0.023417438
2019/10/19,0.023357931
2019/10/20,0.020927735
2019/10/21,0.022064661
2019/10/22,0.018027858
2019/10/23,0.058349368
2019/10/24,0.018848593
2019/10/25,0.082896017
2019/10/26,0.11621837
2019/10/27,0.05507576
2019/10/28,0.050643376
2019/10/29,0.042633353
2019/10/30,0.033115338
2019/10/31,0.034462424
2019/11/1,0.027406592
2019/11/2,0.018682884
2019/11/3,0.020455815
2019/11/4,0.030511652
2019/11/5,0.025784239
2019/11/6,0.017582522
2019/11/7,0.021545607
2019/11/8,0.037716808
2019/11/9,0.018704318
2019/11/10,0.043556632
2019/11/11,0.030327258
2019/11/12,0.027022828
2019/11/13,0.017845564
2019/11/14,0.02051229
2019/11/15,0.028702155
2019/11/16,0.015169255
2019/11/17,0.020958269
2019/11/18,0.027621165
2019/11/19,0.022042415
2019/11/20,0.021317594
2019/11/21,0.042273061
2019/11/22,0.073256625
2019/11/23,0.032627183
2019/11/24,0.041199139
2019/11/25,0.067195368
2019/11/26,0.044430131
2019/11/27,0.054956663
2019/11/28,0.034463747
2019/11/29,0.037705174
2019/11/30,0.028654713
2019/12/1,0.034558978
2019/12/2,0.03120122
2019/12/3,0.022036859
2019/12/4,0.062421859
2019/12/5,0.040951552
2019/12/6,0.03199251
2019/12/7,0.020005952
2019/12/8,0.021598428
2019/12/9,0.0286901
2019/12/10,0.021508016
